task_id,benchmark,task_release_date,year,model_id,model_launch_date,contamination_status,contamination_reason,if01_snapshot_status,if01_available,point_in_time_price_pair_available,status,reason,admissible,calibration_label
humaneval:35,humaneval,2021-07-07,2026,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2024,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2025,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2026,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2024,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2025,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2026,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2024,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2025,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2026,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,False,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2024,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2025,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:66,humaneval,2021-07-07,2026,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2024,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2025,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2026,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2024,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2025,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2026,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2024,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2025,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2026,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,False,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2024,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2025,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:89,humaneval,2021-07-07,2026,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2024,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2025,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2026,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2024,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2025,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2026,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2024,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2025,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2026,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,False,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2024,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2025,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:53,humaneval,2021-07-07,2026,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2024,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2025,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2026,openai:gpt-4o-2024-05-13,2024-05-13,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2024,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2025,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2026,openai:gpt-4o-mini-2024-07-18,2024-07-18,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,callable_exact,True,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2024,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2025,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2026,anthropic:claude-3-5-sonnet-20240620,2024-06-21,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,False,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2024,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2025,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
humaneval:52,humaneval,2021-07-07,2026,anthropic:claude-3-5-haiku-20241022,2024-11-04,EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,historical_snapshot_unavailable,False,True,CONTAMINATION_EXCLUDED,TASK_PRECEDES_TRAINING_CUTOFF_MONTH,False,EXPLORATORY_PIPELINE_CALIBRATION_NOT_CONFIRMATORY_EVIDENCE
